City,Date,AQI,PM2.5,PM10,NO2,CO,O3,SO2
Mumbai,2024-04-15,202,184,208,56.6164474941321,0.7613816270197473,80.63046603220275,5.060913157196067
Mumbai,2024-04-16,92,141,123,97.67749994347214,1.709415571269409,14.483043282650534,45.43522721036777
Mumbai,2024-04-17,274,310,304,36.20298230066611,0.4934803445354853,38.94227927590897,45.47548456457457
Mumbai,2024-04-18,462,440,443,64.29626251434487,0.9994616748403338,21.346132904468973,35.223902669571345
Mumbai,2024-04-19,53,92,101,94.8451887184701,1.5918601319819758,198.3523012972019,29.501704976011833
Mumbai,2024-04-20,192,173,170,79.92352092945029,0.48946429810095116,147.869168052139,32.88805571448901
Mumbai,2024-04-21,490,465,459,80.31896701725745,1.1987669588986853,37.92291482175984,41.50056964700619
Mumbai,2024-04-22,409,426,442,24.749292140243398,1.3213559381203313,163.87343559851138,47.63278623139011
Mumbai,2024-04-23,151,188,211,52.298944134214295,1.791268161052428,144.46705655083022,7.799145177411624
Mumbai,2024-04-24,290,244,233,66.7829611206247,0.9505795082797948,35.51222167143235,48.10703544755467
Mumbai,2024-04-25,460,507,491,41.884098835694196,1.9032352729982034,192.838938567679,32.940886559796866
Mumbai,2024-04-26,111,146,133,59.21736768776135,0.44258507730327845,97.1336092676296,30.23935085131779
Mumbai,2024-04-27,55,97,74,28.826691886713505,0.1949601544533896,170.2934361698465,49.15366381238521
Mumbai,2024-04-28,382,381,361,45.2672466768171,1.3523161524921004,30.689729656397425,33.644239103900944
Mumbai,2024-04-29,301,298,323,74.05505251714439,1.9641730904044616,118.2125581177497,16.679380242924065
Mumbai,2024-04-30,138,105,93,25.84859241975352,0.50651837350765,12.475617873845913,5.638552222809523
Mumbai,2024-05-01,157,135,163,41.95369508067624,1.4267911987323882,85.08912599889433,47.880355819902235
Mumbai,2024-05-02,467,424,406,86.87997157067812,1.5688691792251857,68.89998806263998,15.44179230054977
Mumbai,2024-05-03,476,464,450,24.64297694277093,1.1736620936602369,156.60911308593546,27.450304904117388
Mumbai,2024-05-04,186,172,151,80.5978772203076,0.8162725296599321,114.878157402937,41.21389048953627
Mumbai,2024-05-05,265,256,285,26.00993116441211,1.077898872530734,163.57233351562815,16.42194851705127
Mumbai,2024-05-06,204,246,218,90.5178517819871,0.10084128473069498,181.26278836196764,11.92131610887235
Mumbai,2024-05-07,296,272,275,99.39295138806676,0.18533146809167012,154.59150546412448,21.727582988105446
Mumbai,2024-05-08,453,496,500,15.193263557430896,0.9442941635588773,62.35410845170185,32.99178030669472
Mumbai,2024-05-09,222,264,253,61.6457128694062,0.8896474022239373,170.98161686715326,45.600638155800716
Mumbai,2024-05-10,203,172,193,12.476726662637375,1.6956507080765089,152.83671287742771,15.291248423016416
Mumbai,2024-05-11,242,208,199,88.00933190554002,0.6367096135563506,190.58724240930619,31.17300318451371
Mumbai,2024-05-12,188,193,213,48.47516481953005,0.7200430187707757,169.53533458467015,11.471645764166617
Mumbai,2024-05-13,248,244,268,95.1810861835365,1.7958606322243016,89.69511885188957,40.116447635309676
Mumbai,2024-05-14,411,444,428,59.00551921443052,0.48847568350395243,58.508724535747014,18.30626033187219
Mumbai,2024-05-15,161,156,153,67.24382219019714,0.7922730530136407,66.09594247303201,44.57734568276569
Mumbai,2024-05-16,434,450,466,82.97907229071266,1.6880692630299805,73.11629629196487,36.21281258632079
Mumbai,2024-05-17,73,46,57,84.2309070650008,1.0797528711272615,98.0257941218314,7.043147666091165
Mumbai,2024-05-18,165,137,151,13.381398135901664,0.3429469223225934,155.45388259801356,5.000523563991476
Mumbai,2024-05-19,298,307,330,42.59586293188555,1.473943720376853,48.106447703866756,14.161026989586219
Mumbai,2024-05-20,134,144,133,30.73749959056149,0.1028002619639917,148.5755108767193,48.50804749096784
Mumbai,2024-05-21,87,72,88,47.434951412366956,1.542230984590914,125.82989221481137,45.32183598457486
Mumbai,2024-05-22,406,380,397,83.51015198550725,0.4450665387375451,80.47879154997538,45.587308853711754
Mumbai,2024-05-23,423,472,480,29.843959122019577,1.5487174805035508,113.06949065790465,11.732065228712864
Mumbai,2024-05-24,321,329,353,59.00472631934786,1.4477095740979582,41.79104776020147,40.12842728415007
Mumbai,2024-05-25,58,88,68,66.5590642677099,1.0155482106217715,78.72494842332033,47.71438820917305
Mumbai,2024-05-26,160,134,162,78.3104754269738,0.29478033172630147,107.63234819928587,27.900075001597514
Mumbai,2024-05-27,341,371,381,50.39322811719454,0.4021475071064965,44.2371932843481,9.420574648508623
Mumbai,2024-05-28,247,197,213,72.51358845279569,1.4850640171460512,173.7212717195956,17.333221520398595
Mumbai,2024-05-29,300,290,288,22.795340203350598,0.5054473611538101,136.37777690529703,12.079682600082272
Mumbai,2024-05-30,386,398,416,75.4351085453851,1.1679383093648852,189.94722675061863,27.33164387970627
Mumbai,2024-05-31,320,369,370,44.85135440602863,1.8224872002771093,13.051754346391167,40.197706839106075
Mumbai,2024-06-01,468,495,522,65.43207241090491,1.7022283727791645,28.527721871770517,30.154128534489832
Mumbai,2024-06-02,462,494,469,59.17872844700626,1.9373670229866777,19.81705711501261,27.715801923703765
Mumbai,2024-06-03,332,361,336,20.66431228915605,1.926875344067861,145.73804508905368,47.8610202509531
Mumbai,2024-06-04,129,121,100,82.79109861071846,1.38658958366958,128.7555453561891,19.244734937054147
Mumbai,2024-06-05,71,77,83,16.38024183021568,0.694440005624747,187.70644872361225,43.28061172721808
Mumbai,2024-06-06,132,132,119,32.27590658263708,0.4093485943860412,45.51374371560771,5.890804625626448
Mumbai,2024-06-07,102,126,100,41.76626531071209,1.2804556531942592,73.46949347706615,37.97145727656262
Mumbai,2024-06-08,383,401,424,32.241839919525276,0.7761240425925016,25.944711806071588,20.005816711820472
Mumbai,2024-06-09,263,281,309,15.092709053204405,0.8104499893243458,189.44523071191765,33.87804787843512
Mumbai,2024-06-10,231,187,171,20.45718608729014,1.5838921978684837,159.20107418804287,32.04962130309477
Mumbai,2024-06-11,453,431,424,34.868719761926826,0.9208359624295613,196.27006077901515,8.037614600771988
Mumbai,2024-06-12,206,229,215,19.28092261672682,1.140790919328307,196.00192633780978,29.99729408476371
Mumbai,2024-06-13,131,170,159,48.0455773204539,0.7583959191101646,85.54635192504541,16.89243184213877
Mumbai,2024-06-14,315,362,356,76.61452318853168,1.2983308952016916,114.42519102084377,36.04004821616545
Mumbai,2024-06-15,203,195,219,16.928152035846963,0.24360886632272727,190.77041196065753,18.378085563830012
Mumbai,2024-06-16,487,456,469,51.22199905014329,0.27498098114251446,115.1420130640744,33.873435897230955
Mumbai,2024-06-17,455,471,446,32.58037411219922,1.3844499472998402,144.25967527695482,32.450333768576854
Mumbai,2024-06-18,282,290,295,32.45719301544238,0.10383518372164445,43.07551830917156,10.267971864087588
Mumbai,2024-06-19,315,317,301,29.177650781632735,1.8842084823376555,11.269604552538677,39.75354568244043
Mumbai,2024-06-20,405,452,451,71.21006969022754,0.8754882126467264,12.925029421348611,31.23167255619184
Mumbai,2024-06-21,354,312,317,94.56863601641574,0.5189190175992777,147.8879229691796,32.77620593819266
Mumbai,2024-06-22,465,446,421,97.93062589950492,0.29359689165857994,11.580789023166481,24.511225668467645
Mumbai,2024-06-23,468,502,496,49.061887543788295,0.5915521200953378,92.53663061125586,37.55515180325005
Mumbai,2024-06-24,459,427,452,30.62547560927459,1.1390643351644847,137.42834982264185,36.539043613764434
Mumbai,2024-06-25,217,205,223,83.65326098332035,0.1950352959601132,183.18904573181013,6.327682481534267
Mumbai,2024-06-26,274,292,304,32.28037932518978,0.2187999619114069,97.19869815339587,37.97300636537743
Mumbai,2024-06-27,363,345,325,63.532289321001066,0.8071807444679165,73.27662564302568,44.82339386812645
Mumbai,2024-06-28,176,144,149,93.94394573194852,1.1340825356160256,48.05358339484892,32.75526235336435
Mumbai,2024-06-29,370,410,425,36.23461668313506,1.5644108087205482,91.22417356778425,14.279783228786295
Mumbai,2024-06-30,156,194,202,34.196816294397415,0.8000529478414998,180.11575693910217,34.990837138707604
Mumbai,2024-07-01,105,113,103,47.020551984922946,1.7600735483462278,131.21130991010037,42.51394103647813
Mumbai,2024-07-02,217,202,221,68.43900921191934,1.8789331807909606,22.161205855637974,42.11344568061534
Mumbai,2024-07-03,199,159,186,11.972199589750806,0.6719875478851947,105.49993609972479,7.5279234806347555
Mumbai,2024-07-04,359,396,369,28.902641456465343,0.6339723546239536,145.4624014931731,5.517161298415189
Mumbai,2024-07-05,170,120,127,24.354303628722246,0.4048789671153302,23.393469672197483,13.354101720555937
Mumbai,2024-07-06,70,90,62,83.27131170320456,1.4017551887615198,30.982054048109507,18.013435083317745
Mumbai,2024-07-07,245,206,235,49.89758585654578,1.1514223569449205,58.42762729382764,38.41388747781897
Mumbai,2024-07-08,427,428,421,81.0363563487717,0.6848120801934167,183.61980433591927,47.87667576511277
Mumbai,2024-07-09,85,83,94,34.43488787636811,0.5403888215497651,70.53570292508536,45.66012995446386
Mumbai,2024-07-10,55,39,47,27.44767611432034,1.7317518652194939,138.6187487693991,42.70587686833116
Mumbai,2024-07-11,463,469,460,36.634859997279094,0.9724595440918674,88.10778568728355,37.48681523820557
Mumbai,2024-07-12,421,393,407,24.87560411286617,0.10378505691623352,146.56052739217074,37.95804720762706
Mumbai,2024-07-13,67,110,101,58.723264914154186,0.7559369119729475,88.69817585864776,37.95862391657008
Mumbai,2024-07-14,171,130,146,19.481093603319987,0.5224864790215236,108.65266844823897,32.34887073930437
Mumbai,2024-07-15,255,243,267,31.93565342719076,0.6084415178372442,73.77802827742133,38.722570376052154
Mumbai,2024-07-16,201,222,234,60.11905988548863,0.8899726966943116,91.49942335172742,29.340725172713636
Mumbai,2024-07-17,379,368,384,77.82351676711777,0.4869675617681012,72.23491138422516,29.600836479467993
Mumbai,2024-07-18,434,417,415,57.92536597743836,0.31924982013994296,125.07119897144817,10.274175755610504
Mumbai,2024-07-19,462,450,443,72.28662823219321,0.4918790162886899,84.45328090572494,45.30536499284504
Mumbai,2024-07-20,56,63,81,95.62978258531129,1.5753296750369346,126.15395442116291,43.57890060623784
Mumbai,2024-07-21,300,252,236,89.70577878175959,0.5216108754903084,145.7818422326576,44.670355472334066
Mumbai,2024-07-22,359,336,314,58.20909394128207,1.6886236360937728,166.06378895113193,42.949677550454744
Mumbai,2024-07-23,413,413,436,81.2402382332233,0.9574588147555843,44.85401731665256,43.47383088026635
Mumbai,2024-07-24,478,442,414,11.203091493345607,0.8785045492415842,133.077104260565,5.697874878196648
Mumbai,2024-07-25,433,430,401,16.027625082274437,1.7669658609523935,83.98693840598631,29.379243392040348
Mumbai,2024-07-26,341,369,366,59.1026664402233,1.965243950790169,95.59092857941312,28.101569460121198
Mumbai,2024-07-27,384,353,351,60.315335645194196,0.7102080900083115,51.821151921903095,20.77342404287728
Mumbai,2024-07-28,369,358,386,73.59708371208367,0.8115127599392322,80.20156746596226,7.0393675532402575
Mumbai,2024-07-29,156,201,197,44.13038834624041,1.679598641821743,170.04184590248747,21.795852037065522
Mumbai,2024-07-30,208,255,280,59.357724669420634,0.22628031897491702,155.63785941119107,31.26711144791138
Mumbai,2024-07-31,406,400,408,70.97260733411255,1.5411535737411424,12.779369186758386,14.325903489599524
Mumbai,2024-08-01,93,71,99,25.289290544566178,0.4704528798105495,179.1778082716724,38.749000930343186
Mumbai,2024-08-02,450,415,407,64.48705817568285,0.9230099114988161,157.11750975947308,43.366322972225426
Mumbai,2024-08-03,294,329,340,37.6214061875113,0.8884453092601485,145.42775848119788,22.37953967676638
Mumbai,2024-08-04,153,161,187,31.73505651935501,0.508334010369152,90.72166014493652,45.852733124759034
Mumbai,2024-08-05,349,309,293,60.213470063563065,1.2108693713150671,35.39361046799842,24.97366347895855
Mumbai,2024-08-06,328,295,296,48.79781763609605,1.1437510253152396,111.31776586302946,33.654277266994725
Mumbai,2024-08-07,271,281,251,57.58519771885921,1.6692436439004579,97.99179562912718,17.530589586810784
Mumbai,2024-08-08,460,509,485,33.81715242328216,1.3577409951083503,164.83854842270244,40.011135941509394
Mumbai,2024-08-09,328,347,340,17.954645228606683,1.4280027741260326,79.98597062092675,24.455580188150627
Mumbai,2024-08-10,306,292,283,13.030876348701762,1.7704529679423706,56.24536981152079,30.080172630785363
Mumbai,2024-08-11,169,164,183,80.53951501155242,0.9150713704976918,48.20237888948957,28.139046800420264
Mumbai,2024-08-12,304,282,258,99.6541906148901,1.6682897618355013,170.5255560734935,16.205393124909044
Mumbai,2024-08-13,231,218,235,84.39868517145764,1.8158780829654229,187.37850585695313,41.06065963432138
Mumbai,2024-08-14,110,133,105,99.78654676619409,0.5588433219880489,17.666657103342942,23.50361830975637
Mumbai,2024-08-15,418,402,423,90.25397786824713,1.713440110453238,87.14224232416102,5.616434768401154
Mumbai,2024-08-16,353,337,328,11.294330146487653,1.552271434229212,128.51118612416172,39.3036181025432
Mumbai,2024-08-17,465,469,453,56.04721461055694,0.11015770562329247,188.29861133304738,23.666680372502626
Mumbai,2024-08-18,174,133,121,62.285534189936136,1.9822903984249551,153.77873174302792,24.903221245301086
Mumbai,2024-08-19,123,133,145,62.09561512320333,1.1820205199272824,174.9980497088626,22.060744626904114
Mumbai,2024-08-20,232,209,183,66.97653881495617,0.9916419319190016,94.18127884278,27.23664517870472
Mumbai,2024-08-21,295,286,275,94.59386127728402,1.0576071508330194,190.34813170436937,42.477435584108406
Mumbai,2024-08-22,204,208,231,43.58103565801452,1.889214774650258,41.79783612498839,27.51617507970023
Mumbai,2024-08-23,474,482,476,68.3775061091934,0.6230476055585342,39.67924805045817,33.617314707201984
Mumbai,2024-08-24,309,323,307,28.37499032514187,0.18045032966752927,120.1479698484727,25.380998162042484
Mumbai,2024-08-25,479,442,461,11.723038119715302,1.5802949141519949,125.84251077899702,36.483780632995476
Mumbai,2024-08-26,317,306,329,71.71304886402795,1.8294047662487376,131.41611019383495,47.9090794033179
Mumbai,2024-08-27,62,88,59,61.53465095938202,0.6263237962193596,185.04842732046535,31.24358619246939
Mumbai,2024-08-28,413,402,414,14.679041677993673,0.16031315420867837,90.43367738910753,8.805442014375704
Mumbai,2024-08-29,177,210,231,32.16574169294785,1.4122915651812127,123.38751979272102,27.57090649630768
Mumbai,2024-08-30,492,497,514,43.78969987011214,1.6201395209460492,178.0708256550257,10.634925178257415
Mumbai,2024-08-31,228,261,267,90.76292792118387,1.2829980138374504,194.94269764131602,25.925428288689243
Mumbai,2024-09-01,144,187,202,40.175114507046615,0.22733142172729895,195.3151953610234,41.76382582723265
Mumbai,2024-09-02,113,104,103,37.54463171705092,1.1485665592002527,159.98779016358128,23.72981264804072
Mumbai,2024-09-03,107,90,118,52.21964899428208,0.6102681181619208,29.185840295374607,12.537099009234847
Mumbai,2024-09-04,133,85,91,78.33632562266263,1.9387467840121677,93.55069243650262,17.526581674819546
Mumbai,2024-09-05,409,369,384,66.75228474247831,0.5174429017436607,13.89895479857179,42.19782554761199
Mumbai,2024-09-06,77,75,80,70.65947873311573,0.218873200216958,49.99631853641516,41.406063813125435
Mumbai,2024-09-07,272,303,310,87.8193029672326,0.39435809117254106,25.71999876745608,26.804209778600487
Mumbai,2024-09-08,424,384,381,65.54969252901107,0.39636364102797295,100.91426208863275,40.12502120992462
Mumbai,2024-09-09,177,150,154,10.282681544330991,0.4310624631262211,176.3270687731485,24.87859212369682
Mumbai,2024-09-10,272,316,327,84.01430900668188,0.20825958129499972,89.53538223448268,25.62941408591471
Mumbai,2024-09-11,446,484,501,59.25137683785788,1.984368473860574,136.19832548363928,13.966067948374132
Mumbai,2024-09-12,368,356,338,99.05060178685508,1.7900866909831499,80.5787798986316,13.782493274839268
Mumbai,2024-09-13,131,157,142,69.04495197781335,1.1631998234841496,140.5374386106713,34.61371631371357
Mumbai,2024-09-14,298,346,363,46.61243208565512,0.7236429007888449,96.25808312794281,39.31011314036908
Mumbai,2024-09-15,367,329,343,95.63003430967828,0.43343409202457905,117.86819040690037,31.069150999787205
Mumbai,2024-09-16,395,358,358,46.24982499096099,1.9434471543882659,187.14132406348673,38.372117875330346
Mumbai,2024-09-17,236,248,255,86.92331050838777,0.41407434366212637,172.3095499094938,27.08442530205622
Mumbai,2024-09-18,295,342,327,35.71368108948013,1.8615351855424538,194.28603981558626,30.70672114716938
Mumbai,2024-09-19,234,189,172,32.75185996141957,1.8839004240784225,179.85718895892253,20.18661465537042
Mumbai,2024-09-20,364,344,342,81.63337484291522,0.43273396624767113,137.82527673836867,14.92269185460412
Mumbai,2024-09-21,303,337,364,56.97577031307075,1.2189728423965718,152.81847268435465,33.05650237336834
Mumbai,2024-09-22,475,473,462,43.887725901036845,0.5409059054321964,60.420321204375334,29.94518634531552
Mumbai,2024-09-23,322,295,322,31.337623766560608,1.90215559211457,189.48648911250808,32.44737013682233
Mumbai,2024-09-24,364,403,419,91.75910966914377,0.9893312030451512,98.59688845856557,39.2259039104877
Mumbai,2024-09-25,321,272,295,48.69866927089537,1.2341303120386466,199.91596361758332,39.62520023369212
Mumbai,2024-09-26,270,313,300,25.363752698123214,0.15788100398702423,48.84519076821188,20.318520025141687
Mumbai,2024-09-27,473,505,526,70.302928402681,0.9898273532742455,156.97502095432856,10.55303668425184
Mumbai,2024-09-28,433,434,433,59.60439657247348,0.9325393651718545,169.44427504625673,12.230581312033033
Mumbai,2024-09-29,276,300,303,29.395068298079593,0.7384134120812066,98.47968293483311,39.802147150201236
Mumbai,2024-09-30,490,447,424,93.01307362030926,1.4216868394727102,126.04643883015734,13.992857207687278
Mumbai,2024-10-01,420,380,388,21.29376671192356,1.5682656973636504,55.017331732263244,35.482690844999276
Mumbai,2024-10-02,390,379,371,93.46196625276674,0.7951830381580728,70.42941878467455,38.72417026913639
Mumbai,2024-10-03,359,380,390,35.45210176034497,0.8953063425098293,65.57812084048788,19.949250692629473
Mumbai,2024-10-04,499,511,520,93.98845789833756,0.6044431741152374,126.17808613287556,35.5324985731687
Mumbai,2024-10-05,77,92,99,95.24453166102231,1.7812247236224081,150.4227254284808,17.485910587622932
Mumbai,2024-10-06,348,333,360,51.005724079352646,1.3884162788129966,113.17407186468519,20.609868936397348
Mumbai,2024-10-07,237,269,296,35.03162399379512,0.3702849555759493,69.50100834765765,43.22903969695556
Mumbai,2024-10-08,475,506,523,85.11146112300649,1.877420575702242,45.28928368098527,21.762901919905964
Mumbai,2024-10-09,437,424,437,24.83962989086246,0.5559797913529192,144.9252017072621,17.282749762916954
Mumbai,2024-10-10,424,387,401,50.20430745326683,1.052884124665316,56.865137003027236,26.19321135956301
Mumbai,2024-10-11,122,97,86,77.84812744389217,1.1979931141187679,181.82835724883287,41.78335312877492
Mumbai,2024-10-12,491,467,452,80.57855569287402,0.9785432361338273,174.34289497188837,16.225619193195453
Mumbai,2024-10-13,224,207,199,89.61281994066523,1.8015694114504937,182.7433001701813,19.124513443176227
Mumbai,2024-10-14,232,182,205,27.15488497670048,0.4508016689600015,75.00044796408287,24.348092890091976
Mumbai,2024-10-15,482,517,507,76.14332626554048,1.1097643369596801,64.70961510843857,27.176881303977108
Mumbai,2024-10-16,299,300,284,49.04595305697198,0.4123705052498696,32.15078416558238,29.601305693245855
Mumbai,2024-10-17,162,158,150,69.27952194457902,1.8699543371880138,165.98639328683677,30.497236650745833
Mumbai,2024-10-18,200,213,185,46.97713826564468,1.1651016371019924,189.1052436236598,8.723031783065185
Mumbai,2024-10-19,252,262,236,18.88634861943993,0.24375609741781062,78.69286576326732,9.147558131259455
Mumbai,2024-10-20,407,449,423,16.051076208150505,1.2302100210536282,150.38466865527622,6.459955072123414
Mumbai,2024-10-21,79,39,36,30.07558553884812,1.7589068012520326,160.00353670056995,38.66723718744585
Mumbai,2024-10-22,497,507,530,48.11931243927067,1.607784243623723,16.037912027891643,40.192284616869124
Mumbai,2024-10-23,233,216,240,20.413118636227196,0.15177502270654872,109.48143219207606,14.821694271217826
Mumbai,2024-10-24,150,100,70,22.409674242040936,1.4086488275415943,180.5712776368478,38.533077291632644
Mumbai,2024-10-25,71,58,62,41.5737198401514,0.7888636134622796,163.0857598769614,19.76807672589254
Mumbai,2024-10-26,139,101,87,85.11318573357448,0.7808358476761801,183.44956449994933,30.45596774634526
Mumbai,2024-10-27,63,84,68,84.12612496740762,0.8307610443596595,97.23356442446936,18.64786508821773
Mumbai,2024-10-28,212,221,196,71.12792360810525,0.24547969102372408,89.9446283355259,32.07569738082333
Mumbai,2024-10-29,352,306,301,46.6973294502459,0.40631574275273286,134.7178246651248,48.70179083157286
Mumbai,2024-10-30,322,285,268,16.160540730941513,0.8935672920522899,32.108112181254214,32.575812599142964
Mumbai,2024-10-31,288,272,258,68.34123076438873,0.5398121822346776,139.45707251585628,47.308243606343716
Mumbai,2024-11-01,93,66,52,90.93343230322206,1.9282967485573976,94.38189683430313,38.7512785463986
Mumbai,2024-11-02,363,326,332,16.309732567713127,0.8509926993191997,44.53798477129877,12.056571739256256
Mumbai,2024-11-03,269,234,207,47.72645883119092,0.41958694595638457,177.07274097891008,30.06682309737658
Mumbai,2024-11-04,295,252,245,97.18071450169214,0.5984516368837969,69.47952756199791,42.642432077811506
Mumbai,2024-11-05,120,126,111,46.28895698654405,1.529555976377197,110.94586348667707,35.48471320527325
Mumbai,2024-11-06,270,258,287,49.951344908792045,1.79782971425525,135.03044693363194,5.362659650395391
Mumbai,2024-11-07,489,442,440,92.35546592655001,0.5772216083419625,170.4003418043672,26.780925762923186
Mumbai,2024-11-08,145,167,173,91.14247047583608,0.5088885114930662,178.02747858659316,30.173244157731062
Mumbai,2024-11-09,155,115,127,98.05193083511709,1.9349196986575203,85.07950651973796,37.77668844528407
Mumbai,2024-11-10,438,419,410,83.8384138233118,0.9370897032233838,35.156876564326375,22.201351338985628
Mumbai,2024-11-11,296,256,238,99.12990734142835,0.14896223765226718,124.67047323521298,34.67776917430972
Mumbai,2024-11-12,274,241,259,37.40432794740558,0.4763814817685502,22.481502133035253,44.92036927506643
Mumbai,2024-11-13,118,114,135,59.18126875553119,0.8926674952726953,40.442864185536195,12.692138108938174
Mumbai,2024-11-14,417,391,370,90.81681821630097,0.25984255829282743,84.6897424362862,9.51105036752945
Mumbai,2024-11-15,474,448,431,24.36624112889505,0.7376842186580322,24.593413803163443,15.574742489061123
Mumbai,2024-11-16,134,104,95,97.72215364436963,0.3573731199099125,53.980290615406645,44.07842857761203
Mumbai,2024-11-17,381,372,359,14.55602250421667,0.17484448401635688,119.05047455311198,22.680279900193057
Mumbai,2024-11-18,236,275,260,11.017228293012023,1.5960067204836186,68.2222363136406,6.811610135415444
Mumbai,2024-11-19,125,134,116,60.95935141773549,0.11188919495029344,21.758283319290296,29.091557353174306
Mumbai,2024-11-20,128,149,125,21.87687876615656,1.0750478591378796,46.94505244202084,9.193825380321261
Mumbai,2024-11-21,190,182,168,29.960378037308672,0.7033537017520533,59.28379614120729,8.941608383267589
Mumbai,2024-11-22,139,168,173,50.505277548360276,0.741163130032035,175.43080653691348,8.758621160600844
Mumbai,2024-11-23,449,412,391,69.65166467887495,1.754204374818632,154.2265171855713,37.73881536012927
Mumbai,2024-11-24,448,497,513,57.694652823720965,0.40659798093792787,118.67921687388262,41.244454818499385
Mumbai,2024-11-25,76,80,101,59.26733563417533,1.4944202163035518,75.84616436514405,23.347209679935137
Mumbai,2024-11-26,273,238,225,15.101238894925187,0.16587813802952614,84.46300695934272,36.37236614620912
Mumbai,2024-11-27,190,182,205,33.38453241462695,1.783563606745681,180.18108941065714,18.37792419265969
Mumbai,2024-11-28,280,248,255,31.647842666213386,1.377529302254237,166.95229006417424,35.289145891004765
Mumbai,2024-11-29,437,436,423,14.07651792517697,1.3471331328310578,111.67894339926656,8.691065834516188
Mumbai,2024-11-30,373,415,428,17.31066713260054,1.9859054114267505,39.67828650681386,49.478944728356645
Mumbai,2024-12-01,196,239,239,69.34806658737978,1.197833395477061,174.55929362178858,18.024778472876957
Mumbai,2024-12-02,230,211,182,49.092534832709596,0.9482396514134426,127.56669463779095,34.941434378850694
Mumbai,2024-12-03,401,366,351,28.137554020568157,1.8754227736315388,140.92665421216364,42.04729457060136
Mumbai,2024-12-04,424,458,431,64.28729490532007,1.0948410395899624,58.180982229310146,26.192752644763154
Mumbai,2024-12-05,397,442,412,68.68837556934855,1.5837467771335718,160.3780727690086,32.111142381655476
Mumbai,2024-12-06,309,277,272,35.904816896644526,0.2772157488785228,193.12640056690998,11.078606580159231
Mumbai,2024-12-07,244,220,238,94.9535455128812,1.5550751745463287,11.026935497807276,5.0605821930453665
Mumbai,2024-12-08,133,120,117,79.17231978218818,0.5299176170060538,141.5473181693387,15.499977019219699
Mumbai,2024-12-09,382,373,389,15.394897077517745,0.34885011168893076,125.13942378149484,43.2250882801581
Mumbai,2024-12-10,412,388,398,99.72182967304198,0.4485595621854357,122.88695392372694,23.511855713566522
Mumbai,2024-12-11,122,147,142,11.2314173284613,0.25503756800919286,59.132402315608964,6.253350836948348
Mumbai,2024-12-12,109,124,94,70.55624201396903,1.4760836022483532,103.59381099214468,33.50352831089572
Mumbai,2024-12-13,106,133,104,14.537509624198828,1.7917302096250056,119.60742824912961,30.376380504003066
Mumbai,2024-12-14,329,299,278,59.202669546670585,1.695658669186628,34.222279226646776,41.00928564576106
Mumbai,2024-12-15,363,388,379,22.895331283237695,1.4579657836538684,65.73715007379187,28.646163831015194
Mumbai,2024-12-16,385,395,400,64.49331254733508,0.6849841258308739,169.13085847445058,32.6518599880234
Mumbai,2024-12-17,343,359,351,10.100088477656866,0.6167136628565775,51.39936212908136,34.78255633012992
Mumbai,2024-12-18,153,180,188,11.461909888850833,1.4846783034562303,71.47077837224339,34.9275195052984
Mumbai,2024-12-19,191,201,177,21.364402339695868,1.6455255164161018,185.60831217459202,25.730142342507012
Mumbai,2024-12-20,93,140,114,19.309070337443504,0.8638517120876573,148.49844801997986,40.09193978045307
Mumbai,2024-12-21,384,376,378,11.227062151523931,0.713180488180613,115.32776943111011,11.669785794469608
Mumbai,2024-12-22,239,275,276,86.60356618833836,1.919500127917917,117.49154061652496,28.150759748295236
Mumbai,2024-12-23,375,349,349,44.19811710688552,1.2535570336787962,83.85800609654387,15.813460555266504
Mumbai,2024-12-24,296,246,235,22.421393831804657,0.2539733598836079,167.64734460110864,48.95574677724138
Mumbai,2024-12-25,462,465,460,15.923058462151882,1.7935045920845676,98.12470744825919,19.401229245307636
Mumbai,2024-12-26,486,436,422,54.0132197776858,1.73315715414408,122.53726050179819,36.25941977645789
Mumbai,2024-12-27,210,162,191,21.549327596988807,1.199135765635727,141.7502043306987,36.527517337750325
Mumbai,2024-12-28,122,110,83,48.334393762024554,1.9898999138733255,27.575083208403118,40.115653823307134
Mumbai,2024-12-29,446,455,481,35.60872471092404,0.9417640420414768,127.2501294414447,43.24816987264424
Mumbai,2024-12-30,260,281,302,59.59458579654391,1.0947708011067259,63.629869378457244,18.413404273617026
Mumbai,2024-12-31,126,103,81,17.74289413296489,0.2083511366068768,30.04185121759678,31.351445774267564
Kolkata,2024-01-01,488,515,495,67.39967276610324,1.6581282539057338,17.900002370852818,27.415847459661908
Kolkata,2024-01-02,497,452,467,63.87355966642037,1.3406043504619003,39.244706858751954,48.966425444532916
Kolkata,2024-01-03,377,385,406,75.71995459815243,0.7931626933948175,131.78345033876397,25.978171600740065
Kolkata,2024-01-04,458,419,414,79.34024989665907,0.740875389288224,188.89960201944743,28.837128474876543
Kolkata,2024-01-05,358,395,380,15.11932579998819,1.5564019008210916,143.4004162816206,19.910849843134265
Kolkata,2024-01-06,167,120,100,93.75782287167638,1.3845995490472685,68.3754027510669,21.651103586426718
Kolkata,2024-01-07,264,258,250,38.618429620630145,1.201489215654965,75.66874877951629,41.70962320857982
Kolkata,2024-01-08,78,110,112,55.53384888876026,0.4076537126012061,135.03942143073348,49.89872250545903
